#Wavelength	n	k		
0.4525	1.47115	0.00236		
0.4533	1.47109	0.00236		
0.4541	1.47104	0.00236		
0.4549	1.47098	0.00235		
0.4557	1.47093	0.00235		
0.4565	1.47088	0.00234		
0.4572	1.47082	0.00234		
0.458	1.47077	0.00233		
0.4588	1.47072	0.00233		
0.4596	1.47066	0.00233		
0.4604	1.47061	0.00232		
0.4612	1.47056	0.00232		
0.462	1.47051	0.00231		
0.4628	1.47046	0.00231		
0.4636	1.4704	0.0023		
0.4644	1.47035	0.0023		
0.4652	1.4703	0.0023		
0.466	1.47025	0.00229		
0.4668	1.4702	0.00229		
0.4676	1.47015	0.00228		
0.4684	1.4701	0.00228		
0.4692	1.47005	0.00228		
0.47	1.47	0.00227		
0.4708	1.46995	0.00227		
0.4716	1.46991	0.00226		
0.4724	1.46986	0.00226		
0.4731	1.46981	0.00225		
0.4739	1.46976	0.00225		
0.4747	1.46971	0.00225		
0.4755	1.46967	0.00224		
0.4763	1.46962	0.00224		
0.4771	1.46957	0.00223		
0.4779	1.46952	0.00223		
0.4787	1.46948	0.00223		
0.4795	1.46943	0.00222		
0.4803	1.46939	0.00222		
0.4811	1.46934	0.00222		
0.4819	1.46929	0.00221		
0.4827	1.46925	0.00221		
0.4835	1.4692	0.0022		
0.4843	1.46916	0.0022		
0.4851	1.46911	0.0022		
0.4859	1.46907	0.00219		
0.4867	1.46903	0.00219		
0.4875	1.46898	0.00218		
0.4883	1.46894	0.00218		
0.489	1.46889	0.00218		
0.4898	1.46885	0.00217		
0.4906	1.46881	0.00217		
0.4914	1.46876	0.00217		
0.4922	1.46872	0.00216		
0.493	1.46868	0.00216		
0.4938	1.46864	0.00215		
0.4946	1.4686	0.00215		
0.4954	1.46855	0.00215		
0.4962	1.46851	0.00214		
0.497	1.46847	0.00214		
0.4978	1.46843	0.00214		
0.4986	1.46839	0.00213		
0.4994	1.46835	0.00213		
0.5002	1.46831	0.00213		
0.501	1.46827	0.00212		
0.5018	1.46823	0.00212		
0.5026	1.46819	0.00211		
0.5034	1.46815	0.00211		
0.5042	1.46811	0.00211		
0.5049	1.46807	0.0021		
0.5057	1.46803	0.0021		
0.5065	1.46799	0.0021		
0.5073	1.46795	0.00209		
0.5081	1.46791	0.00209		
0.5089	1.46788	0.00209		
0.5097	1.46784	0.00208		
0.5105	1.4678	0.00208		
0.5113	1.46776	0.00208		
0.5121	1.46772	0.00207		
0.5129	1.46769	0.00207		
0.5137	1.46765	0.00207		
0.5145	1.46761	0.00206		
0.5153	1.46758	0.00206		
0.5161	1.46754	0.00206		
0.5169	1.4675	0.00205		
0.5177	1.46747	0.00205		
0.5185	1.46743	0.00205		
0.5193	1.4674	0.00204		
0.5201	1.46736	0.00204		
0.5208	1.46732	0.00204		
0.5216	1.46729	0.00203		
0.5224	1.46725	0.00203		
0.5232	1.46722	0.00203		
0.524	1.46718	0.00202		
0.5248	1.46715	0.00202		
0.5256	1.46711	0.00202		
0.5264	1.46708	0.00201		
0.5272	1.46705	0.00201		
0.528	1.46701	0.00201		
0.5288	1.46698	0.002		
0.5296	1.46694	0.002		
0.5304	1.46691	0.002		
0.5312	1.46688	0.002		
0.532	1.46684	0.00199		
0.5328	1.46681	0.00199		
0.5336	1.46678	0.00199		
0.5344	1.46675	0.00198		
0.5352	1.46671	0.00198		
0.536	1.46668	0.00198		
0.5367	1.46665	0.00197		
0.5375	1.46662	0.00197		
0.5383	1.46658	0.00197		
0.5391	1.46655	0.00196		
0.5399	1.46652	0.00196		
0.5407	1.46649	0.00196		
0.5415	1.46646	0.00196		
0.5423	1.46643	0.00195		
0.5431	1.4664	0.00195		
0.5439	1.46637	0.00195		
0.5447	1.46633	0.00194		
0.5455	1.4663	0.00194		
0.5463	1.46627	0.00194		
0.5471	1.46624	0.00193		
0.5479	1.46621	0.00193		
0.5487	1.46618	0.00193		
0.5495	1.46615	0.00193		
0.5503	1.46612	0.00192		
0.5511	1.46609	0.00192		
0.5519	1.46606	0.00192		
0.5526	1.46603	0.00191		
0.5534	1.466	0.00191		
0.5542	1.46598	0.00191		
0.555	1.46595	0.00191		
0.5558	1.46592	0.0019		
0.5566	1.46589	0.0019		
0.5574	1.46586	0.0019		
0.5582	1.46583	0.00189		
0.559	1.4658	0.00189		
0.5598	1.46577	0.00189		
0.5606	1.46575	0.00189		
0.5614	1.46572	0.00188		
0.5622	1.46569	0.00188		
0.563	1.46566	0.00188		
0.5638	1.46563	0.00187		
